100004 100020
80185 38923 1
80186 75868 6
80187 65492 8
80188 46048 1
80189 39289 1
80190 84486 4
80191 26483 3
80192 86932 6
80193 67484 2
80194 25431 10
80195 84147 5
80196 24218 7
80197 82722 2
80198 73045 2
80199 64654 4
80200 94337 8
80201 11032 2
80202 53376 9
80203 58956 9
80204 20674 6
80205 51101 3
80206 56182 3
80207 18435 6
80208 62025 1
80209 47700 1
80210 82662 7
80211 28121 4
80212 42152 2
80213 15791 10
80214 38996 7
80215 41343 7
80216 25889 9
80217 79605 8
80218 87734 2
80219 58061 3
80220 1875 2
80221 44403 7
80222 7477 3
80223 29559 2
80224 21493 3
80225 51783 8
80226 82568 2
80227 26790 10
80228 20149 2
80229 13984 3
80230 93442 1
80231 46464 1
80232 86989 6
80233 21500 3
80234 88743 5
80235 90063 6
80236 59796 7
80237 58388 5
80238 60719 6
80239 97684 3
80240 36856 5
80241 41654 4
80242 23592 2
80243 10911 4
80244 17254 4
80245 14103 3
80246 75911 10
80247 20074 10
80248 59314 2
80249 14810 2
80250 92437 6
80251 95346 4
80252 17739 9
80253 42422 1
80254 78918 5
80255 19446 6
80256 21183 9
80257 25018 6
80258 26500 10
80259 6182 4
80260 2620 2
80261 98383 1
80262 97500 1
80263 4202 10
80264 8852 4
80265 65553 8
80266 2431 7
80267 18446 8
80268 76391 8
80269 11993 3
80270 30550 8
80271 21962 10
80272 12722 5
80273 57889 6
80274 27873 4
80275 70461 9
80276 61623 2
80277 53086 1
80278 68995 1
80279 28656 10
80280 66956 2
80281 22881 9
80282 69360 9
80283 56230 7
80284 6864 2
80285 91677 5
80286 37312 8
80287 32664 2
80288 27182 1
80289 21123 4
80290 99418 9
80291 65439 1
80292 24570 4
80293 8238 1
80294 19131 2
80295 33311 7
80296 83714 7
80297 71726 8
80298 76932 10
80299 63243 2
80300 5780 3
80301 35006 5
80302 90851 9
80303 22579 2
80304 37300 8
80305 11465 1
80306 45825 9
80307 93417 7
80308 78217 6
80309 44736 8
80310 46629 8
80311 89081 7
80312 93763 3
80313 20274 1
80314 53574 1
80315 19800 8
80316 18285 6
80317 88116 10
80318 35371 7
80319 36213 7
80320 13659 7
80321 17947 5
80322 30297 6
80323 54958 9
80324 88575 9
80325 82525 3
80326 77286 2
80327 34938 6
80328 84840 2
80329 11356 2
80330 22485 7
80331 1633 4
80332 39336 3
80333 85489 6
80334 54923 6
80335 54020 5
80336 33423 2
80337 76079 8
80338 52024 3
80339 75741 8
80340 9255 5
80341 14499 1
80342 83329 5
80343 35361 7
80344 22304 10
80345 58695 2
80346 21372 10
80347 99392 4
80348 23483 4
80349 63089 10
80350 80860 1
80351 67722 10
80352 96778 3
80353 77672 4
80354 34150 9
80355 76069 9
80356 78066 6
80357 63589 5
80358 65986 1
80359 89655 1
80360 73555 10
80361 67468 2
80362 23350 8
80363 96326 9
80364 57287 9
80365 9597 6
80366 51372 8
80367 77410 6
80368 61824 10
80369 21267 7
80370 31770 10
80371 41438 8
80372 97697 3
80373 52208 9
80374 12626 2
80375 27852 3
80376 27479 8
80377 86685 4
80378 62145 2
80379 25351 1
80380 47934 2
80381 66844 3
80382 7946 10
80383 53813 1
80384 82376 8
80385 44389 7
80386 22890 4
80387 24122 7
80388 8460 7
80389 53874 9
80390 89790 6
80391 40551 10
80392 49997 3
80393 45290 3
80394 21772 9
80395 23371 8
80396 15593 10
80397 89770 4
80398 43244 2
80399 90623 8
80400 86118 6
80401 60556 7
80402 14863 8
80403 66056 6
80404 91674 3
80405 48411 4
80406 51689 2
80407 54033 10
80408 79865 5
80409 98008 10
80410 63310 4
80411 8305 4
80412 21483 9
80413 34217 2
80414 33017 1
80415 45802 3
80416 35103 4
80417 54666 8
80418 23908 4
80419 44048 2
80420 78761 7
80421 34318 9
80422 50826 5
80423 7887 3
80424 46762 4
80425 24619 2
80426 59631 5
80427 90652 5
80428 96507 7
80429 37062 2
80430 16155 8
80431 54017 5
80432 88495 5
80433 6235 9
80434 28169 2
80435 4785 9
80436 16797 9
80437 35283 4
80438 44034 3
80439 19351 10
80440 14220 3
80441 98002 3
80442 11557 8
80443 45645 3
80444 25426 3
80445 68249 6
80446 2586 2
80447 5327 7
80448 97737 9
80449 27518 4
80450 65453 1
80451 11118 10
80452 64882 5
80453 57081 6
80454 50424 9
80455 49613 10
80456 83277 10
80457 43744 9
80458 31760 9
80459 55023 1
80460 30612 4
80461 5368 7
80462 17830 10
80463 39891 5
80464 29322 2
80465 97681 1
80466 86728 10
80467 5217 9
80468 71209 7
80469 59111 7
80470 36447 5
80471 6459 4
80472 72504 6
80473 26441 5
80474 38327 8
80475 72166 7
80476 46294 5
80477 73113 8
80478 9612 7
80479 52349 9
80480 70086 5
80481 52399 5
80482 18652 1
80483 15514 4
80484 19297 1
80485 84494 5
80486 20416 6
80487 91088 1
80488 7908 6
80489 43177 9
80490 70382 6
80491 81279 3
80492 41159 1
80493 62422 10
80494 47629 3
80495 55004 7
80496 22801 1
80497 45131 8
80498 81894 4
80499 95531 9
80500 93612 7
80501 16084 10
80502 62853 1
80503 8556 9
80504 10765 2
80505 3851 3
80506 1 3
80507 9460 9
80508 77141 7
80509 86907 3
80510 17215 3
80511 57701 1
80512 14361 7
80513 47030 6
80514 24864 3
80515 22354 6
80516 62246 3
80517 77229 4
80518 51112 8
80519 52833 10
80520 38740 3
80521 10290 3
80522 1117 9
80523 65634 1
80524 17882 4
80525 36406 1
80526 32443 9
80527 32749 7
80528 62845 4
80529 99966 1
80530 48089 8
80531 85931 3
80532 79127 4
80533 80403 1
80534 32955 3
80535 90294 7
80536 86470 7
80537 82435 9
80538 39837 10
80539 49503 5
80540 44681 6
80541 6954 4
80542 70183 8
80543 7305 6
80544 46488 2
80545 14655 2
80546 57026 9
80547 14690 9
80548 63701 1
80549 88673 7
80550 23933 8
80551 21212 3
80552 28046 10
80553 85438 7
80554 59555 10
80555 74690 4
80556 35852 8
80557 94636 6
80558 15431 8
80559 51363 7
80560 29137 6
80561 70069 9
80562 83527 9
80563 55521 1
80564 61359 3
80565 6966 1
80566 21323 10
80567 32204 5
80568 10561 10
80569 12140 9
80570 37637 8
80571 89455 1
80572 1042 8
80573 9117 2
80574 54443 1
80575 86457 9
80576 61343 10
80577 27805 3
80578 56206 3
80579 56645 10
80580 41834 2
80581 93770 5
80582 2643 2
80583 87064 3
80584 46298 10
80585 51409 5
80586 53053 8
80587 73420 1
80588 44640 10
80589 87700 5
80590 10493 1
80591 29800 9
80592 84229 8
80593 34894 6
80594 81543 6
80595 69601 5
80596 51712 8
80597 48677 10
80598 66910 4
80599 94696 4
80600 89264 3
80601 72013 4
80602 49797 9
80603 75521 10
80604 57727 5
80605 20168 9
80606 90612 8
80607 25029 3
80608 85217 1
80609 46333 6
80610 72922 10
80611 71414 6
80612 81004 6
80613 21834 2
80614 12022 2
80615 48754 5
80616 14920 9
80617 37755 10
80618 68506 7
80619 46852 5
80620 49 10
80621 65207 1
80622 64143 9
80623 88946 8
80624 80839 9
80625 67782 3
80626 46932 3
80627 49838 6
80628 45149 8
80629 10591 9
80630 57884 10
80631 57744 3
80632 32315 8
80633 96780 3
80634 86439 9
80635 85230 2
80636 78412 5
80637 42846 7
80638 2687 3
80639 54814 9
80640 44264 5
80641 9905 7
80642 39169 5
80643 97783 9
80644 35293 4
80645 50087 4
80646 69453 3
80647 9542 1
80648 20928 1
80649 44188 4
80650 75924 6
80651 90578 10
80652 26581 10
80653 27342 4
80654 20136 4
80655 48507 5
80656 9507 1
80657 27238 3
80658 90429 1
80659 20881 8
80660 34830 3
80661 189 10
80662 4690 10
80663 4507 4
80664 53246 7
80665 75329 9
80666 59098 2
80667 15368 2
80668 25115 6
80669 91929 9
80670 26410 8
80671 62587 2
80672 52171 9
80673 43800 2
80674 14967 9
80675 79157 4
80676 5630 4
80677 79838 8
80678 4064 5
80679 38076 7
80680 32280 3
80681 18427 1
80682 21102 2
80683 75347 1
80684 93605 10
80685 64486 1
80686 96689 4
80687 91115 2
80688 84225 7
80689 26020 5
80690 58250 10
80691 41446 4
80692 24850 1
80693 87697 7
80694 31013 4
80695 10247 5
80696 92123 5
80697 25536 3
80698 24360 2
80699 94860 1
80700 57343 3
80701 82720 5
80702 55113 7
80703 65118 10
80704 27590 4
80705 88527 5
80706 5913 9
80707 86227 4
80708 31028 5
80709 40334 4
80710 61527 6
80711 3751 8
80712 88760 2
80713 32111 4
80714 80047 2
80715 60296 2
80716 59181 7
80717 75334 7
80718 95361 9
80719 50633 9
80720 66110 4
80721 59194 4
80722 42063 5
80723 42956 2
80724 66066 4
80725 14752 5
80726 78660 8
80727 24967 10
80728 1952 9
80729 15538 1
80730 15443 1
80731 90742 7
80732 28852 9
80733 24817 5
80734 50081 1
80735 80223 8
80736 82184 2
80737 66037 9
80738 68267 5
80739 45534 8
80740 24829 4
80741 34407 10
80742 98245 4
80743 74400 5
80744 60073 3
80745 50704 5
80746 25447 5
80747 88546 1
80748 5829 1
80749 74130 7
80750 42844 2
80751 62503 2
80752 57117 9
80753 66237 3
80754 86390 9
80755 51459 9
80756 13728 10
80757 74598 1
80758 80082 5
80759 64483 8
80760 96825 1
80761 2636 4
80762 48135 3
80763 6608 8
80764 86714 7
80765 71190 5
80766 26008 5
80767 95495 3
80768 65568 10
80769 92273 3
80770 80399 3
80771 23965 7
80772 87794 7
80773 15594 7
80774 88195 9
80775 99793 8
80776 22951 4
80777 69802 7
80778 65208 5
80779 7278 10
80780 10913 9
80781 98388 5
80782 31617 3
80783 17011 4
80784 58588 4
80785 94270 4
80786 74971 6
80787 59666 3
80788 38173 4
80789 48952 10
80790 74778 2
80791 84081 2
80792 21110 4
80793 92780 4
80794 48418 8
80795 89634 5
80796 86435 3
80797 62028 6
80798 60808 4
80799 69364 6
80800 63078 10
80801 2688 7
80802 89549 7
80803 70316 7
80804 90310 8
80805 57530 10
80806 54126 3
80807 20102 1
80808 65060 2
80809 18454 1
80810 37342 8
80811 27669 9
80812 1987 9
80813 23703 7
80814 950 5
80815 91527 4
80816 83509 8
80817 79587 9
80818 30702 8
80819 91872 7
80820 6840 8
80821 37848 8
80822 75940 1
80823 96652 6
80824 94802 1
80825 71688 10
80826 29371 8
80827 83072 3
80828 29835 3
80829 89664 8
80830 8700 5
80831 26469 8
80832 22444 9
80833 246 1
80834 9296 2
80835 81181 3
80836 34882 2
80837 26954 8
80838 12675 8
80839 96483 3
80840 48100 6
80841 60937 1
80842 43345 4
80843 47152 3
80844 56623 9
80845 78654 2
80846 13798 2
80847 16488 7
80848 80492 7
80849 24252 7
80850 97151 9
80851 32382 7
80852 89574 1
80853 66946 8
80854 47993 6
80855 43010 4
80856 80307 9
80857 22429 2
80858 35623 6
80859 44009 5
80860 68796 10
80861 38321 7
80862 70639 2
80863 90235 8
80864 77659 4
80865 42944 10
80866 65178 7
80867 72279 6
80868 15568 5
80869 9188 8
80870 79576 7
80871 88379 1
80872 85890 4
80873 7285 8
80874 86533 1
80875 73228 5
80876 84318 6
80877 8135 10
80878 31065 8
80879 34573 1
80880 95842 6
80881 95614 7
80882 97193 8
80883 7780 5
80884 64373 5
80885 70355 9
80886 30087 8
80887 86400 8
80888 74409 10
80889 93990 5
80890 38927 2
80891 29576 5
80892 28967 4
80893 12519 8
80894 82053 8
80895 71953 3
80896 6099 8
80897 16297 5
80898 18449 3
80899 30509 1
80900 83877 8
80901 11205 6
80902 8562 1
80903 19216 10
80904 83628 9
80905 48735 8
80906 36941 9
80907 39950 3
80908 61163 7
80909 14351 7
80910 91250 10
80911 5525 7
80912 13969 10
80913 99479 2
80914 88539 8
80915 77886 5
80916 23922 9
80917 6317 10
80918 52935 1
80919 10427 2
80920 45587 5
80921 24891 8
80922 44997 3
80923 70061 9
80924 72976 2
80925 42569 9
80926 66080 6
80927 34904 7
80928 47314 10
80929 8782 8
80930 88205 9
80931 9939 6
80932 23325 4
80933 85650 5
80934 62227 6
80935 8160 9
80936 7036 4
80937 1966 9
80938 44956 8
80939 88470 3
80940 70558 10
80941 28459 10
80942 73561 2
80943 95107 8
80944 19378 5
80945 56715 5
80946 74905 6
80947 5281 4
80948 27243 10
80949 85244 7
80950 22418 7
80951 16013 6
80952 72875 8
80953 50565 3
80954 54912 6
80955 71389 1
80956 23682 3
80957 20400 2
80958 70032 2
80959 15814 5
80960 60458 10
80961 1145 10
80962 1914 2
80963 82966 10
80964 48679 2
80965 20092 1
80966 49411 8
80967 52567 7
80968 62765 9
80969 37648 1
80970 29881 2
80971 23101 6
80972 58869 5
80973 45298 3
80974 93189 5
80975 35489 10
80976 56669 2
80977 1258 5
80978 82981 1
80979 36402 3
80980 69722 4
80981 17383 7
80982 34840 4
80983 20593 6
80984 83824 6
80985 51883 3
80986 86288 1
80987 65388 6
80988 2427 2
80989 43687 1
80990 60837 3
80991 7503 7
80992 89320 5
80993 50019 5
80994 93213 1
80995 89239 10
80996 62289 7
80997 26132 9
80998 83759 3
80999 26559 3
81000 65056 4
81001 75049 6
81002 10254 9
81003 67069 2
81004 85484 4
81005 83470 7
81006 69325 10
81007 98602 8
81008 72752 9
81009 91461 2
81010 32606 2
81011 18988 4
81012 63298 2
81013 57905 1
81014 70624 5
81015 57237 8
81016 54486 6
81017 20021 9
81018 61977 8
81019 20353 7
81020 68533 7
81021 84117 1
81022 39700 1
81023 37323 4
81024 18056 5
81025 64999 6
81026 54079 8
81027 70076 9
81028 16252 2
81029 648 8
81030 62825 2
81031 86377 2
81032 31537 5
81033 30625 8
81034 15629 4
81035 65862 4
81036 48863 10
81037 35520 3
81038 92796 2
81039 43587 4
81040 77335 5
81041 52819 8
81042 20847 2
81043 79120 2
81044 96283 10
81045 59442 5
81046 66629 5
81047 33284 1
81048 33493 10
81049 69367 6
81050 85756 5
81051 25048 6
81052 33252 8
81053 60393 9
81054 9940 10
81055 17045 2
81056 29672 4
81057 37756 6
81058 43944 2
81059 5941 4
81060 64753 2
81061 56047 1
81062 74309 10
81063 44558 9
81064 18125 10
81065 3438 8
81066 62953 8
81067 31325 6
81068 55308 9
81069 10817 7
81070 23173 2
81071 72665 9
81072 49101 5
81073 11409 9
81074 35189 8
81075 86887 7
81076 69707 3
81077 7591 6
81078 7938 2
81079 47606 4
81080 47032 2
81081 89423 9
81082 91761 5
81083 52609 3
81084 52001 6
81085 41314 8
81086 33426 4
81087 10187 4
81088 9541 9
81089 22691 4
81090 13278 10
81091 15565 7
81092 58610 8
81093 49890 5
81094 12349 7
81095 9793 4
81096 27014 1
81097 76736 10
81098 50566 10
81099 68951 7
81100 58873 5
81101 98327 8
81102 66326 1
81103 47752 1
81104 17220 4
81105 35707 2
81106 36376 1
81107 36365 10
81108 19255 1
81109 75616 6
81110 82801 3
81111 21710 10
81112 46876 7
81113 98818 6
81114 58347 4
81115 52724 3
81116 87536 3
81117 62418 6
81118 12644 6
81119 62205 8
81120 54880 5
81121 96184 6
81122 79722 1
81123 98683 2
81124 61485 6
81125 58047 2
81126 4799 5
81127 17059 5
81128 99721 10
81129 80494 8
81130 7398 6
81131 61751 1
81132 37619 3
81133 86342 6
81134 60237 10
81135 26317 10
81136 22670 6
81137 79645 10
81138 97816 2
81139 36159 9
81140 76967 2
81141 24358 2
81142 5051 7
81143 96798 10
81144 82307 7
81145 64968 5
81146 99103 6
81147 7713 6
81148 14153 2
81149 3076 6
81150 74991 4
81151 23782 10
81152 4159 9
81153 66074 5
81154 65112 9
81155 92307 9
81156 49666 4
81157 18387 9
81158 59673 6
81159 63073 8
81160 16248 10
81161 96301 8
81162 96098 5
81163 3192 6
81164 50855 4
81165 23110 7
81166 12518 7
81167 84138 1
81168 29238 4
81169 54844 4
81170 69060 4
81171 96034 4
81172 62221 8
81173 79351 9
81174 20183 4
81175 54335 3
81176 93741 4
81177 48225 4
81178 76681 5
81179 33029 9
81180 76159 1
81181 8612 6
81182 72392 3
81183 29656 3
81184 36403 1
81185 5978 7
81186 13081 9
81187 78847 10
81188 55369 2
81189 69062 9
81190 33620 10
81191 25858 7
81192 64350 8
81193 96018 8
81194 43284 7
81195 12967 6
81196 53655 2
81197 3050 8
81198 8679 9
81199 35369 7
81200 41551 7
81201 97506 3
81202 68817 5
81203 9900 9
81204 77114 9
81205 97206 5
81206 89406 2
81207 17042 1
81208 83569 2
81209 35247 4
81210 6256 8
81211 60781 1
81212 82534 8
81213 60901 5
81214 52394 5
81215 69217 1
81216 12097 2
81217 91954 1
81218 43668 9
81219 30240 5
81220 27970 7
81221 96165 8
81222 27464 7
81223 31997 1
81224 14520 6
81225 63405 2
81226 72836 8
81227 1585 9
81228 13425 1
81229 58938 8
81230 35574 9
81231 56921 4
81232 73363 4
81233 55096 3
81234 45681 4
81235 92883 9
81236 31574 8
81237 84806 4
81238 50234 8
81239 60160 4
81240 87884 4
81241 60590 9
81242 3299 8
81243 31281 4
81244 83031 6
81245 54960 5
81246 68513 4
81247 3765 6
81248 21249 8
81249 23718 7
81250 4924 3
81251 65838 2
81252 51431 3
81253 6404 3
81254 59930 10
81255 31544 5
81256 11423 3
81257 95859 1
81258 10131 1
81259 40086 8
81260 68505 3
81261 43761 2
81262 26117 5
81263 80068 8
81264 45100 7
81265 35337 8
81266 35229 4
81267 87266 4
81268 90921 3
81269 85164 7
81270 70491 10
81271 68643 4
81272 11582 3
81273 39445 6
81274 46556 10
81275 88043 6
81276 91958 2
81277 83064 3
81278 59394 7
81279 82785 6
81280 32279 2
81281 24995 7
81282 45563 2
81283 376 4
81284 20203 3
81285 6117 7
81286 68296 8
81287 87768 7
81288 98848 9
81289 60222 9
81290 27091 6
81291 34121 1
81292 69387 7
81293 4672 2
81294 38421 6
81295 24390 7
81296 30405 8
81297 7515 9
81298 27631 10
81299 65199 10
81300 39932 4
81301 43860 10
81302 9788 9
81303 77124 7
81304 24051 9
81305 42347 4
81306 19725 2
81307 57757 8
81308 93254 8
81309 64121 2
81310 35592 5
81311 44353 5
81312 89471 8
81313 71908 10
81314 23430 2
81315 93919 8
81316 13652 5
81317 96446 2
81318 86899 9
81319 99627 10
81320 26770 10
81321 17662 4
81322 59299 2
81323 1067 6
81324 7722 7
81325 3644 7
81326 28559 7
81327 2962 7
81328 26958 9
81329 52954 4
81330 2709 4
81331 17405 3
81332 45019 8
81333 67310 7
81334 77633 2
81335 53919 7
81336 20606 10
81337 99753 7
81338 8827 5
81339 62253 3
81340 12253 9
81341 73532 8
81342 99806 8
81343 52323 1
81344 23251 4
81345 84212 3
81346 92945 7
81347 81704 5
81348 39877 7
81349 87400 10
81350 78921 7
81351 75277 8
81352 65734 7
81353 71480 5
81354 21998 10
81355 46563 6
81356 52427 2
81357 73057 7
81358 43805 1
81359 76535 10
81360 6717 8
81361 84092 5
81362 14925 5
81363 28866 1
81364 4395 4
81365 18623 7
81366 53162 5
81367 45406 10
81368 78349 10
81369 99504 2
81370 34420 3
81371 32318 6
81372 46512 8
81373 54872 8
81374 25659 9
81375 43260 10
81376 669 8
81377 15848 5
81378 89822 7
81379 91822 9
81380 5822 3
81381 5155 7
81382 80726 4
81383 197 6
81384 99983 3
81385 30895 1
81386 982 8
81387 70880 3
81388 99818 3
81389 82924 2
81390 92957 6
81391 7677 8
81392 92038 6
81393 44243 7
81394 65167 2
81395 77934 10
81396 55869 4
81397 88281 8
81398 39412 5
81399 19714 8
81400 49441 4
81401 67100 2
81402 1681 10
81403 42635 6
81404 53523 5
81405 23909 4
81406 46444 3
81407 23331 3
81408 24701 6
81409 5951 4
81410 76510 6
81411 97285 1
81412 7368 6
81413 87133 7
81414 38053 6
81415 23367 9
81416 71614 1
81417 5294 7
81418 12526 8
81419 81695 7
81420 51124 1
81421 28461 8
81422 58318 5
81423 72658 4
81424 73233 4
81425 23763 2
81426 752 6
81427 76249 9
81428 45676 8
81429 60275 4
81430 22671 9
81431 99366 9
81432 2615 6
81433 81425 2
81434 62264 2
81435 61592 1
81436 71744 9
81437 65691 2
81438 96022 6
81439 24469 4
81440 47754 7
81441 15889 10
81442 53169 5
81443 55209 4
81444 49147 10
81445 55171 7
81446 57514 8
81447 42991 10
81448 33860 10
81449 64782 6
81450 217 4
81451 67976 10
81452 6828 10
81453 58579 1
81454 55053 6
81455 53893 3
81456 83078 9
81457 3641 9
81458 45204 5
81459 25778 9
81460 95634 2
81461 95288 6
81462 13898 7
81463 70961 6
81464 30513 1
81465 5116 6
81466 84892 2
81467 89879 8
81468 80659 6
81469 67894 9
81470 94532 8
81471 8069 5
81472 61627 6
81473 91376 8
81474 21602 10
81475 7700 10
81476 96168 9
81477 39659 4
81478 57430 4
81479 85096 6
81480 55488 9
81481 92644 5
81482 9642 9
81483 48426 6
81484 94190 9
81485 89547 1
81486 20175 7
81487 41443 5
81488 55885 8
81489 89418 5
81490 55151 9
81491 65317 6
81492 55750 10
81493 58354 2
81494 32991 9
81495 6403 7
81496 94803 3
81497 85635 10
81498 68499 1
81499 68678 7
81500 92770 3
81501 85528 7
81502 26155 8
81503 4464 2
81504 58419 2
81505 18058 2
81506 23172 6
81507 85680 3
81508 71383 7
81509 98844 3
81510 66845 1
81511 31433 2
81512 37314 8
81513 64993 5
81514 50112 4
81515 65 2
81516 33997 7
81517 60990 5
81518 55696 6
81519 85342 9
81520 22606 1
81521 43704 9
81522 54267 1
81523 5288 6
81524 41588 9
81525 85955 10
81526 69381 2
81527 91150 9
81528 90426 10
81529 16765 10
81530 93075 1
81531 5529 5
81532 29208 2
81533 61545 8
81534 65387 8
81535 74089 7
81536 39202 6
81537 19017 8
81538 64351 2
81539 71056 6
81540 68603 6
81541 16107 2
81542 30243 10
81543 36237 1
81544 82039 10
81545 92364 5
81546 6846 1
81547 48035 2
81548 29838 5
81549 71717 4
81550 22401 10
81551 11399 6
81552 35230 10
81553 17697 9
81554 9624 3
81555 19040 3
81556 77897 4
81557 58078 1
81558 14959 8
81559 3380 4
81560 57997 10
81561 87393 5
81562 67234 9
81563 13780 1
81564 70079 5
81565 31292 7
81566 26499 10
81567 19304 7
81568 12453 5
81569 47268 4
81570 77333 5
81571 12419 1
81572 66676 8
81573 94488 8
81574 67076 7
81575 35327 2
81576 60780 7
81577 9807 8
81578 11544 10
81579 99182 3
81580 30648 1
81581 90043 10
81582 72524 10
81583 68170 10
81584 83155 1
81585 64238 3
81586 51109 7
81587 88999 7
81588 12772 2
81589 52405 7
81590 63369 2
81591 55153 3
81592 6577 2
81593 9615 3
81594 73009 2
81595 18545 5
81596 29934 8
81597 47490 8
81598 2539 2
81599 16834 1
81600 87467 5
81601 54274 5
81602 59092 1
81603 6058 10
81604 76899 10
81605 75595 2
81606 62363 2
81607 31399 5
81608 31298 9
81609 74925 5
81610 98205 7
81611 8733 3
81612 73081 6
81613 49423 2
81614 47034 10
81615 62233 2
81616 42307 5
81617 26399 7
81618 34486 3
81619 27841 10
81620 99449 2
81621 90880 6
81622 89120 7
81623 16943 8
81624 97798 1
81625 98784 1
81626 97293 9
81627 33084 9
81628 43865 9
81629 44739 8
81630 59566 2
81631 90146 7
81632 23506 3
81633 94873 9
81634 83623 3
81635 71753 2
81636 85867 3
81637 81521 9
81638 33056 7
81639 45639 1
81640 41760 1
81641 85789 8
81642 9536 3
81643 40865 7
81644 36507 5
81645 36956 3
81646 89226 2
81647 81125 2
81648 88433 1
81649 29327 8
81650 77756 7
81651 91673 6
81652 75127 3
